datetime,locality,zones,region,threat_type
2019-03-25 22:52:17,Tushiya,All,Gaza Containment Zone 225,Red Alert
2019-03-25 22:52:17,Yezra'am Farm,All,Gaza Containment Zone 225,Red Alert
2019-03-25 22:52:17,Zimrat,All,Gaza Containment Zone 225,Red Alert
2019-03-25 22:52:26,Miflasim,All,Gaza Containment Zone 221,Red Alert
2019-03-25 22:52:26,Yakhini,All,Gaza Containment Zone 222,Red Alert
2019-03-25 22:54:15,Nativ Ha'asara,All,Gaza Containment Zone 218,Red Alert
2019-03-25 22:54:15,Yad Mordecai,All,Gaza Containment Zone 218,Red Alert
2019-03-25 23:16:56,Gavim,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Ivim,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Nir Am,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Sapir Academy,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Sapirim Industrial Park,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Sderot,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:16:56,Sha'ar Hanegev Industries,All,Gaza Containment Zone 220,Red Alert
2019-03-25 23:17:07,Erez,All,Gaza Containment Zone 219,Red Alert
2019-03-25 23:17:07,Miflasim,All,Gaza Containment Zone 221,Red Alert
2019-03-25 23:17:07,Or HaNer,All,Gaza Containment Zone 219,Red Alert
2019-03-25 23:18:31,Alumim,All,Gaza Containment Zone 224,Red Alert
2019-03-25 23:18:31,Nachal Oz,All,Gaza Containment Zone 224,Red Alert
2019-03-25 23:18:35,Beit Hagdi,All,Central Negev 254,Red Alert
2019-03-25 23:18:35,Brosh,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Givolim,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Maagalim,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Melilot,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,N.A.M. Industrial Park,All,Central Negev 254,Red Alert
2019-03-25 23:18:35,Netivot,All,Central Negev 254,Red Alert
2019-03-25 23:18:35,Sdot Negev Educational Center,All,Central Negev 254,Red Alert
2019-03-25 23:18:35,Sharsheret,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Shibolim,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Tashur,All,Central Negev 255,Red Alert
2019-03-25 23:18:35,Tidhar,All,Central Negev 255,Red Alert
2019-03-25 23:18:38,Kfar Maimon,All,Gaza Containment Zone 225,Red Alert
2019-03-25 23:18:38,Shokedet,All,Gaza Containment Zone 225,Red Alert
2019-03-25 23:18:38,Shuval,All,Gaza Containment Zone 225,Red Alert
2019-03-25 23:18:38,Tkumah,All,Central Negev / Gaza Containment Zone 216,Red Alert
2019-03-25 23:18:38,Tushiya,All,Gaza Containment Zone 225,Red Alert
2019-03-25 23:18:38,Yezra'am Farm,All,Gaza Containment Zone 225,Red Alert
2019-03-25 23:18:38,Yoshivia,All,Central Negev / Gaza Containment Zone 216,Red Alert
2019-03-25 23:18:38,Zimrat,All,Gaza Containment Zone 225,Red Alert
2019-03-26 00:22:34,Ein Hashlosha,All,Gaza Containment Zone 231,Red Alert
2019-03-26 00:22:34,Nirim,All,Gaza Containment Zone 231,Red Alert
2019-03-26 00:22:37,Kisufim,All,Gaza Containment Zone 230,Red Alert
2019-03-26 00:55:40,Kerem Shalom,All,Gaza Containment Zone 237,Red Alert
2019-03-26 01:04:12,Avshalom,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Bnei Netzarim,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Dekel,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Holit,All,Gaza Containment Zone 236,Red Alert
2019-03-26 01:04:12,Naveh,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Nir Itzchak,All,Gaza Containment Zone 236,Red Alert
2019-03-26 01:04:12,Pri Gan,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Sdei Avraham,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Shlomit,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Sufa,All,Gaza Containment Zone 236,Red Alert
2019-03-26 01:04:12,Talmei Yosef,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Yated,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:12,Yevul,All,Central Negev / Gaza Containment Zone 238,Red Alert
2019-03-26 01:04:55,Kisufim,All,Gaza Containment Zone 230,Red Alert
2019-03-26 01:05:25,Kerem Shalom,All,Gaza Containment Zone 237,Red Alert
2019-03-26 01:32:56,Ashkelon,Industrial Area,Lakhish,Red Alert
2019-03-26 01:32:56,Karmia,All,Gaza Containment Zone 217,Red Alert
2019-03-26 01:32:56,Zikim,All,Gaza Containment Zone 217,Red Alert
2019-03-26 01:55:24,Ashkelon,Industrial Area,Lakhish,Red Alert
2019-03-26 01:55:24,Karmia,All,Gaza Containment Zone 217,Red Alert
2019-03-26 01:55:24,Zikim,All,Gaza Containment Zone 217,Red Alert
2019-03-26 01:55:27,Nativ Ha'asara,All,Gaza Containment Zone 218,Red Alert
2019-03-26 01:55:27,Yad Mordecai,All,Gaza Containment Zone 218,Red Alert
2019-03-26 02:37:51,Nativ Ha'asara,All,Gaza Containment Zone 218,Red Alert
2019-03-26 02:37:51,Yad Mordecai,All,Gaza Containment Zone 218,Red Alert
2019-03-26 02:37:57,Erez,All,Gaza Containment Zone 219,Red Alert
2019-03-26 02:37:57,Or HaNer,All,Gaza Containment Zone 219,Red Alert
2019-03-26 03:14:12,Gavim,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Ivim,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Nir Am,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Sapir Academy,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Sapirim Industrial Park,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Sderot,All,Gaza Containment Zone 220,Red Alert
2019-03-26 03:14:12,Sha'ar Hanegev Industries,All,Gaza Containment Zone 220,Red Alert
2019-03-26 20:06:24,Ein Habasur,All,Gaza Containment Zone 233,Red Alert
2019-03-26 20:06:24,Eshkol Regional Council,All,Gaza Containment Zone 233,Red Alert
2019-03-26 20:06:24,Ma'on Factories,All,Gaza Containment Zone 233,Red Alert
2019-03-26 20:06:24,Magen,All,Gaza Containment Zone 233,Red Alert
2019-03-26 20:06:24,Nir Oz,All,Gaza Containment Zone 232,Red Alert
2019-03-26 23:37:40,Ashkelon,Industrial Area,Lakhish,Red Alert
2019-03-27 03:57:23,Ashkelon,Industrial Area,Lakhish,Red Alert
2019-03-29 00:53:26,Kisufim,All,Gaza Containment Zone 230,Red Alert
2019-03-31 00:40:54,Re'im,All,Gaza Containment Zone 228,Red Alert
2019-03-31 16:51:30,Alumim,All,Gaza Containment Zone 224,Red Alert
2019-03-31 16:51:30,Nachal Oz,All,Gaza Containment Zone 224,Red Alert
2019-04-02 08:19:51,Yakhini,All,Gaza Containment Zone 222,Red Alert
2019-05-02 05:36:59,Alumim,All,Gaza containment 224,Red Alert
2019-05-02 05:36:59,Nachal Oz,All,Gaza containment 224,Red Alert
2019-05-02 05:37:29,Alumim,All,Gaza containment 224,Red Alert
2019-05-02 05:37:29,Nachal Oz,All,Gaza containment 224,Red Alert
2019-05-04 09:58:36,Gavim,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Ivim,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Nir Am,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Sapir College,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Sapirim Industrial Park,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Sderot,All,Gaza containment 220,Red Alert
2019-05-04 09:58:36,Shaar Hanegev Industries,All,Gaza containment 220,Red Alert
2019-05-04 09:58:51,Erez,All,Gaza containment 219,Red Alert
2019-05-04 09:58:51,Or HaNer,All,Gaza containment 219,Red Alert
2019-05-04 10:01:08,Gavim,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Ivim,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Nir Am,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Sapir College,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Sapirim Industrial Park,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Sderot,All,Gaza containment 220,Red Alert
2019-05-04 10:01:08,Shaar Hanegev Industries,All,Gaza containment 220,Red Alert
2019-05-04 10:01:21,Erez,All,Gaza containment 219,Red Alert
2019-05-04 10:01:21,Mefalsim,All,Gaza containment 221,Red Alert
2019-05-04 10:01:21,Or HaNer,All,Gaza containment 219,Red Alert
2019-05-04 10:01:57,Dorot,All,Central Negev 252,Red Alert
2019-05-04 10:01:57,Havat Shikmim,All,Central Negev 252,Red Alert
2019-05-04 10:01:57,Rochama,All,Central Negev 252,Red Alert
2019-05-04 10:02:03,Beit HaGdi,All,Central Negev 254,Red Alert
2019-05-04 10:02:03,Kfar Maimon,All,Gaza containment 225,Red Alert
2019-05-04 10:02:03,NOAM Industrial Park,All,Central Negev 254,Red Alert
2019-05-04 10:02:03,Netivot,All,Central Negev 254,Red Alert
2019-05-04 10:02:03,Sdot Negev Educational Community,All,Central Negev 254,Red Alert
2019-05-04 10:02:03,Shokeda,All,Gaza containment 225,Red Alert
2019-05-04 10:02:03,Shuval,All,Gaza containment 225,Red Alert
2019-05-04 10:02:03,Tushiya,All,Gaza containment 225,Red Alert
2019-05-04 10:02:03,Zimrat,All,Gaza containment 225,Red Alert
2019-05-04 10:02:06,Gaza Containment 216 - Tkuma and Havat Izra'am,All,Central Negev,Red Alert
2019-05-04 10:02:06,Havat Yizraam,All,Central Negev,Red Alert
2019-05-04 10:02:06,Kfar Azza,All,Gaza containment 223,Red Alert
2019-05-04 10:02:06,Sa'ad,All,Gaza containment 223,Red Alert
2019-05-04 10:02:06,Tkuma,All,Central Negev,Red Alert
2019-05-04 10:02:06,Yakhini,All,Gaza containment 222,Red Alert
2019-05-04 10:02:06,Yoshivia,All,Central Negev,Red Alert
2019-05-04 10:02:50,Kissufim,All,Gaza containment 230,Red Alert
2019-05-04 10:03:03,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:03:03,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:03:11,Ashkelon,"Northern Industrial Zone, Southern Industrial Zone",Lakhish,Red Alert
2019-05-04 10:03:11,Be'er Ganim,All,Lakhish 246,Red Alert
2019-05-04 10:03:28,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:03:28,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:03:30,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:03:30,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:03:30,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:03:30,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:03:30,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Ashkelon,"Northern Industrial Zone, Southern Industrial Zone",Lakhish,Red Alert
2019-05-04 10:04:16,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Be'er Ganim,All,Lakhish 246,Red Alert
2019-05-04 10:04:16,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Berekhya,All,Lakhish 248,Red Alert
2019-05-04 10:04:16,Eshbol,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Gaza Containment 251 - Bror Hayil,All,Central Negev,Red Alert
2019-05-04 10:04:16,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Gvaram,All,Central Negev,Red Alert
2019-05-04 10:04:16,Heletz,All,Central Negev,Red Alert
2019-05-04 10:04:16,Hodaya,All,Lakhish 248,Red Alert
2019-05-04 10:04:16,Kfar Silver,All,Lakhish 248,Red Alert
2019-05-04 10:04:16,Klachim,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Kokhav Michael,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Mabu'im,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Mishan,All,Lakhish 248,Red Alert
2019-05-04 10:04:16,Negba,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Nehora,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Nir Akiva,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Nir Chen,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Nir Israel,All,Lakhish 248,Red Alert
2019-05-04 10:04:16,Nir Moshe,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Noga,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Otzem,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Pa'amei Tashaz,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Sdeh David,All,Central Negev,Red Alert
2019-05-04 10:04:16,Sdeh Yoav,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Sdeh Zvi,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Shachar,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Shavei Darom,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Talmei Bilu,All,Central Negev 253,Red Alert
2019-05-04 10:04:16,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:04:16,Tlamim,All,Central Negev,Red Alert
2019-05-04 10:04:16,Yad Natan,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Zohar,All,Lakhish 249,Red Alert
2019-05-04 10:04:16,Zru'a,All,Central Negev 253,Red Alert
2019-05-04 10:04:18,Alumim,All,Gaza containment 224,Red Alert
2019-05-04 10:04:18,Be'eri,All,Gaza containment 227,Red Alert
2019-05-04 10:04:18,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:04:18,Nachal Oz,All,Gaza containment 224,Red Alert
2019-05-04 10:04:18,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:04:18,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:04:18,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:04:42,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:04:42,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:04:42,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:04:42,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:05:06,Ashkelon,Southern Industrial Zone,Lakhish,Red Alert
2019-05-04 10:05:10,Ashkelon,Northern Industrial Zone,Lakhish,Red Alert
2019-05-04 10:05:10,Be'er Ganim,All,Lakhish 246,Red Alert
2019-05-04 10:05:20,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:05:20,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:05:20,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:05:20,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:05:20,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:05:20,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:05:20,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:05:20,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:05:20,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:05:31,Ashkelon,"Northern Industrial Zone, Southern Industrial Zone",Lakhish,Red Alert
2019-05-04 10:05:31,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:05:31,Be'er Ganim,All,Lakhish 246,Red Alert
2019-05-04 10:05:31,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:05:31,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:05:31,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:05:31,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:05:31,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:05:31,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:05:31,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:05:31,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:05:37,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:05:37,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:05:37,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:05:37,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:05:37,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:05:46,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:05:46,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:05:46,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:05:46,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:05:46,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:05:50,Bat Hadar,All,Lakhish 250,Red Alert
2019-05-04 10:05:50,Beit Shikma,All,Lakhish 250,Red Alert
2019-05-04 10:05:50,Ge'a,All,Lakhish 250,Red Alert
2019-05-04 10:05:50,Mavki'im,All,Lakhish 250,Red Alert
2019-05-04 10:05:50,Talmei Yaffe,All,Lakhish 250,Red Alert
2019-05-04 10:06:06,Ashkelon,Southern Industrial Zone,Lakhish,Red Alert
2019-05-04 10:06:06,Karmia,All,Gaza containment 217,Red Alert
2019-05-04 10:06:06,Zikim,All,Gaza containment 217,Red Alert
2019-05-04 10:06:09,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:06:09,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:06:19,Erez,All,Gaza containment 219,Red Alert
2019-05-04 10:06:19,Or HaNer,All,Gaza containment 219,Red Alert
2019-05-04 10:06:30,Netiv HaAssara,All,Gaza containment 218,Red Alert
2019-05-04 10:06:30,Yad Mordechai,All,Gaza containment 218,Red Alert
2019-05-04 10:09:25,Gavim,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Ivim,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Nir Am,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Sapir College,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Sapirim Industrial Park,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Sderot,All,Gaza containment 220,Red Alert
2019-05-04 10:09:25,Shaar Hanegev Industries,All,Gaza containment 220,Red Alert
2019-05-04 10:09:46,Kissufim,All,Gaza containment 230,Red Alert
2019-05-04 10:11:46,Ein HaShlosha,All,Gaza containment 231,Red Alert
2019-05-04 10:11:46,Nirim,All,Gaza containment 231,Red Alert
2019-05-04 10:12:28,Nitzan,All,Lakhish 245,Red Alert
2019-05-04 10:12:28,Nitzan B,All,Lakhish 245,Red Alert
2019-05-04 10:12:28,Nitzanim,All,Lakhish 245,Red Alert
2019-05-04 10:12:55,Ashkelon,Northern Industrial Zone,Lakhish,Red Alert
2019-05-04 10:12:55,Be'er Ganim,All,Lakhish 246,Red Alert
2019-05-04 10:13:55,Gavim,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Ivim,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Nir Am,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Sapir College,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Sapirim Industrial Park,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Sderot,All,Gaza containment 220,Red Alert
2019-05-04 10:13:55,Shaar Hanegev Industries,All,Gaza containment 220,Red Alert
2019-05-04 10:13:58,Dorot,All,Central Negev 252,Red Alert
2019-05-04 10:13:58,Havat Shikmim,All,Central Negev 252,Red Alert
2019-05-04 10:13:58,Mefalsim,All,Gaza containment 221,Red Alert
2019-05-04 10:13:58,Rochama,All,Central Negev 252,Red Alert
2019-05-04 10:14:00,Kfar Azza,All,Gaza containment 223,Red Alert
2019-05-04 10:14:00,Sa'ad,All,Gaza containment 223,Red Alert
2019-05-04 10:14:05,Yakhini,All,Gaza containment 222,Red Alert
2019-05-04 10:14:13,Gavim,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Ivim,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Nir Am,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Sapir College,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Sapirim Industrial Park,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Sderot,All,Gaza containment 220,Red Alert
2019-05-04 10:14:13,Shaar Hanegev Industries,All,Gaza containment 220,Red Alert
2019-05-04 10:14:28,Mefalsim,All,Gaza containment 221,Red Alert
2019-05-04 10:19:37,Azaria,All,Shfela,Red Alert
2019-05-04 10:19:37,Beit Elazari,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Beit Hashmonai,All,Shfela,Red Alert
2019-05-04 10:19:37,Beit Hilkia,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Beit Uziel,All,Shfela,Red Alert
2019-05-04 10:19:37,Berurim,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Bilu Shopping Center,All,Shfela,Red Alert
2019-05-04 10:19:37,Bnei Re'em,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Brenner Industries,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Ein Tzurim,All,Lakhish 276,Red Alert
2019-05-04 10:19:37,Ganei Hadar,All,Shfela,Red Alert
2019-05-04 10:19:37,Ganei Tal,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Ganei Yochanan,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Gdera,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Gezer,All,Shfela,Red Alert
2019-05-04 10:19:37,Givat Brenner,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Hafetz Haim,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Hulda,All,Shfela,Red Alert
2019-05-04 10:19:37,Karmei Yossef,All,Shfela,Red Alert
2019-05-04 10:19:37,Kfar Bilu,All,Shfela,Red Alert
2019-05-04 10:19:37,Kfar Bin Nun,All,Shfela,Red Alert
2019-05-04 10:19:37,Kfar Shmuel,All,Shfela,Red Alert
2019-05-04 10:19:37,Kidron,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Kyriat Ekron,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Lowlands 184 - Mishmar David,All,Shfela,Red Alert
2019-05-04 10:19:37,Masuot Itzhak,All,Lakhish 276,Red Alert
2019-05-04 10:19:37,Mazkeret Batya,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Merkaz Shapira,All,Lakhish 276,Red Alert
2019-05-04 10:19:37,Mishmar Ayalon,All,Shfela,Red Alert
2019-05-04 10:19:37,Na'an,All,Shfela,Red Alert
2019-05-04 10:19:37,Netzer Hazani,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:37,Pdaya,All,Shfela,Red Alert
2019-05-04 10:19:37,Ptachia,All,Shfela,Red Alert
2019-05-04 10:19:37,Ramot Meir,All,Shfela,Red Alert
2019-05-04 10:19:37,Revadim,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Shafir,All,Lakhish 276,Red Alert
2019-05-04 10:19:37,Sitria,All,Shfela,Red Alert
2019-05-04 10:19:37,Yad Binyamin,All,Southern Shfela 268,Red Alert
2019-05-04 10:19:37,Yad Rambam,All,Shfela,Red Alert
2019-05-04 10:19:37,Yatzitz,All,Shfela,Red Alert
2019-05-04 10:19:37,Yesodot,All,Southern Shfela 187,Red Alert
2019-05-04 10:19:41,Achva,All,Lakhish 275,Red Alert
2019-05-04 10:19:41,Al Azi,All,Lakhish 275,Red Alert
2019-05-04 10:19:41,Arugot,All,Lakhish 275,Red Alert
2019-05-04 10:19:41,Avigdor,All,Lakhish 275,Red Alert
2019-05-04 10:19:41,Azrikam,All,Lakhish 272,Red Alert
2019-05-04 10:19:41,Be'er Tuvia,All,Lakhish 275,Red Alert
2019-05-04 10:19:41,Beit Ezra,All,Lakhish 272,Red Alert
2019-05-04 10:19:41,Bitzaron,All,Lakhish 273,Red Alert
2019-05-04 10:19:41,Bnei Ayish,All,Lakhish 273,Red Alert
2019-05-04 10:19:41,Emunim,All,Lakhish 272,Red Alert
2019-05-04 10:19:41,Ezer,All,Lakhish 272,Red Alert
2019-05-04 10:19:41,Gan HaDarom,All,Lakhish 273,Red Alert
